samplingfm/Benchmarks/77.sk_3_44.cnf,cryptominisat,5.6.7,SAT,23
samplingfm/Benchmarks/77.sk_3_44.cnf,cryptominisat,5.6.8,SAT,22
samplingfm/Benchmarks/LoginService.sk_20_34.cnf,sat4j-java,2.3.1,SAT,26
samplingfm/Benchmarks/LoginService.sk_20_34.cnf,sat4j-maven,2.3.1,SAT,4231
samplingfm/Benchmarks/LoginService.sk_20_34.cnf,sat4j-jar,2.3.1,SAT,317
samplingfm/Benchmarks/LoginService.sk_20_34.cnf,cryptominisat,5.6.7,SAT,27
samplingfm/Benchmarks/LoginService.sk_20_34.cnf,cryptominisat,5.6.8,SAT,26
samplingfm/Benchmarks/17.sk_3_45.cnf,sat4j-java,2.3.1,SAT,22
samplingfm/Benchmarks/17.sk_3_45.cnf,sat4j-maven,2.3.1,SAT,4549
samplingfm/Benchmarks/17.sk_3_45.cnf,sat4j-jar,2.3.1,SAT,239
samplingfm/Benchmarks/17.sk_3_45.cnf,cryptominisat,5.6.7,SAT,33
samplingfm/Benchmarks/17.sk_3_45.cnf,cryptominisat,5.6.8,SAT,29
samplingfm/Benchmarks/36.sk_3_77.cnf,sat4j-java,2.3.1,UNSAT,9
samplingfm/Benchmarks/36.sk_3_77.cnf,sat4j-maven,2.3.1,UNSAT,4089
samplingfm/Benchmarks/36.sk_3_77.cnf,sat4j-jar,2.3.1,UNSAT,164
samplingfm/Benchmarks/36.sk_3_77.cnf,cryptominisat,5.6.7,UNSAT,17
samplingfm/Benchmarks/36.sk_3_77.cnf,cryptominisat,5.6.8,UNSAT,15
samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,sat4j-java,2.3.1,SAT,37
samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,sat4j-maven,2.3.1,SAT,4251
samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,sat4j-jar,2.3.1,SAT,310
samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,cryptominisat,5.6.7,SAT,33
samplingfm/Benchmarks/doublyLinkedList.sk_8_37.cnf,cryptominisat,5.6.8,SAT,32
samplingfm/Benchmarks/29.sk_3_45.cnf,sat4j-java,2.3.1,SAT,21
samplingfm/Benchmarks/29.sk_3_45.cnf,sat4j-maven,2.3.1,SAT,4150
samplingfm/Benchmarks/29.sk_3_45.cnf,sat4j-jar,2.3.1,SAT,326
samplingfm/Benchmarks/29.sk_3_45.cnf,cryptominisat,5.6.7,SAT,28
samplingfm/Benchmarks/29.sk_3_45.cnf,cryptominisat,5.6.8,SAT,26
samplingfm/Benchmarks/107.sk_3_90.cnf,sat4j-java,2.3.1,SAT,22
samplingfm/Benchmarks/107.sk_3_90.cnf,sat4j-maven,2.3.1,SAT,4112
samplingfm/Benchmarks/107.sk_3_90.cnf,sat4j-jar,2.3.1,SAT,234
